"","rec_year","team","conference","position_group","avg_rating","total_rating","commits","avg_stars"
"16061",2018,"Florida Atlantic","Conference USA","Quarterback",0.833500027656555,0.8335,1,3
"16062",2018,"Florida Atlantic","Conference USA","Running Back",0.840300023555756,0.8403,1,3
"16063",2018,"Florida Atlantic","Conference USA","Special Teams",0.825600028038025,0.8256,1,3
"16064",2018,"Florida International","Conference USA","Defensive Back",0.815700024366379,1.6314,2,2.5
"16065",2018,"Florida International","Conference USA","Defensive Line",0.81327999830246,4.0664,5,2.6
"16066",2018,"Florida International","Conference USA","Linebacker",0.847800016403198,1.6956,2,3
"16067",2018,"Florida International","Conference USA","Offensive Line",0.776150017976761,1.5523,2,2
"16068",2018,"Florida International","Conference USA","Quarterback",0.810699999332428,1.6214,2,3
"16069",2018,"Florida International","Conference USA","Receiver",0.824880003929138,4.1244,5,2.8
"16070",2018,"Florida International","Conference USA","Running Back",0.846599996089935,0.8466,1,3
"16071",2018,"Florida International","Conference USA","Special Teams",0.825699985027313,0.8257,1,3
"16072",2018,"Florida State","ACC","Defensive Back",0.95982500910759,3.8393,4,4
"16073",2018,"Florida State","ACC","Defensive Line",0.89682000875473,4.4841,5,3.6
"16074",2018,"Florida State","ACC","Linebacker",0.920899987220764,1.8418,2,4
"16075",2018,"Florida State","ACC","Offensive Line",0.883299986521403,2.6499,3,3.33333333333333
"16076",2018,"Florida State","ACC","Receiver",0.890980005264282,4.4549,5,3.4
"16077",2018,"Florida State","ACC","Running Back",0.887099981307983,0.8871,1,3
"16078",2018,"Florida State","ACC","Special Teams",0.933600008487701,0.9336,1,4
"16079",2018,"Fresno State","Mountain West","Defensive Back",0.78846667210261,2.3654,3,2
"16080",2018,"Fresno State","Mountain West","Defensive Line",0.804825007915497,3.2193,4,2.75
"16081",2018,"Fresno State","Mountain West","Linebacker",0.751949995756149,1.5039,2,2
"16082",2018,"Fresno State","Mountain West","Offensive Line",0.779875010251999,3.1195,4,2.25
"16083",2018,"Fresno State","Mountain West","Quarterback",0.807900011539459,1.6158,2,2.5
"16084",2018,"Fresno State","Mountain West","Receiver",0.809860014915466,4.0493,5,2.8
"16085",2018,"Fresno State","Mountain West","Special Teams",0.862200021743774,0.8622,1,3
"16086",2018,"Georgia","SEC","Defensive Back",0.933625012636185,3.7345,4,4.25
"16087",2018,"Georgia","SEC","Defensive Line",0.920625001192093,3.6825,4,3.75
"16088",2018,"Georgia","SEC","Linebacker",0.970499992370605,3.882,4,4.25
"16089",2018,"Georgia","SEC","Offensive Line",0.921166668335597,5.527,6,3.83333333333333
"16090",2018,"Georgia","SEC","Quarterback",0.999800026416779,0.9998,1,5
"16091",2018,"Georgia","SEC","Receiver",0.935025006532669,3.7401,4,4
"16092",2018,"Georgia","SEC","Running Back",0.987150013446808,1.9743,2,4.5
"16093",2018,"Georgia","SEC","Special Teams",0.839299976825714,0.8393,1,3
"16094",2018,"Georgia Southern","Sun Belt","Defensive Back",0.80637501180172,3.2255,4,2.5
"16095",2018,"Georgia Southern","Sun Belt","Defensive Line",0.812400003274282,2.4372,3,2.66666666666667
"16096",2018,"Georgia Southern","Sun Belt","Linebacker",0.843600004911423,1.6872,2,3
"16097",2018,"Georgia Southern","Sun Belt","Offensive Line",0.779799997806549,0.7798,1,2
"16098",2018,"Georgia Southern","Sun Belt","Quarterback",0.785050004720688,1.5701,2,2
"16099",2018,"Georgia Southern","Sun Belt","Receiver",0.812380003929138,4.0619,5,2.6
"16100",2018,"Georgia Southern","Sun Belt","Running Back",0.838900029659271,0.8389,1,3
"16101",2018,"Georgia Southern","Sun Belt","Special Teams",0.775000005960464,1.55,2,2
"16102",2018,"Georgia State","Sun Belt","Defensive Back",0.794320011138916,3.9716,5,2.2
"16103",2018,"Georgia State","Sun Belt","Defensive Line",0.790175005793571,3.1607,4,2.25
"16104",2018,"Georgia State","Sun Belt","Linebacker",0.802599996328354,1.6052,2,2.5
"16105",2018,"Georgia State","Sun Belt","Offensive Line",0.790325000882149,3.1613,4,2.5
"16106",2018,"Georgia State","Sun Belt","Quarterback",0.839399993419647,0.8394,1,3
"16107",2018,"Georgia State","Sun Belt","Receiver",0.820260000228882,4.1013,5,2.8
"16108",2018,"Georgia State","Sun Belt","Running Back",0.81170000632604,2.4351,3,2.66666666666667
"16109",2018,"Georgia Tech","ACC","Defensive Back",0.838774994015694,3.3551,4,3
"16110",2018,"Georgia Tech","ACC","Defensive Line",0.843933333953222,5.0636,6,3
"16111",2018,"Georgia Tech","ACC","Linebacker",0.861649990081787,1.7233,2,3
"16112",2018,"Georgia Tech","ACC","Offensive Line",0.83500000834465,1.67,2,3
"16113",2018,"Georgia Tech","ACC","Receiver",0.83950001001358,1.679,2,3
"16114",2018,"Georgia Tech","ACC","Running Back",0.833950012922287,1.6679,2,3
"16115",2018,"Georgia Tech","ACC","Special Teams",0.880400002002716,2.6412,3,3.66666666666667
"16116",2018,"Hawai'i","Mountain West","Defensive Back",0.795350015163422,1.5907,2,2.5
"16117",2018,"Hawai'i","Mountain West","Defensive Line",0.82640000184377,2.4792,3,3
"16118",2018,"Hawai'i","Mountain West","Offensive Line",0.779750004410744,3.119,4,2.25
"16119",2018,"Hawai'i","Mountain West","Quarterback",0.783150017261505,1.5663,2,2.5
"16120",2018,"Hawai'i","Mountain West","Receiver",0.780983338753382,4.6859,6,2.33333333333333
"16121",2018,"Hawai'i","Mountain West","Running Back",0.75900000333786,1.518,2,2.5
"16122",2018,"Hawai'i","Mountain West","Special Teams",0.78930002450943,0.7893,1,2
"16123",2018,"Houston","American Athletic","Defensive Back",0.822999993960063,2.469,3,2.66666666666667
"16124",2018,"Houston","American Athletic","Defensive Line",0.839866658051809,2.5196,3,3
"16125",2018,"Houston","American Athletic","Linebacker",0.827099998792013,2.4813,3,2.66666666666667
"16126",2018,"Houston","American Athletic","Offensive Line",0.802066683769226,2.4062,3,2.66666666666667
"16127",2018,"Houston","American Athletic","Quarterback",0.860099971294403,0.8601,1,3
"16128",2018,"Houston","American Athletic","Receiver",0.829280006885529,4.1464,5,3
"16129",2018,"Houston","American Athletic","Running Back",0.863300025463104,0.8633,1,3
"16130",2018,"Houston","American Athletic","Special Teams",0.866400003433228,0.8664,1,3
"16131",2018,"Illinois","Big Ten","Defensive Back",0.820780003070831,4.1039,5,3
"16132",2018,"Illinois","Big Ten","Defensive Line",0.87950000166893,1.759,2,3.5
"16133",2018,"Illinois","Big Ten","Linebacker",0.823249995708466,1.6465,2,2.5
"16134",2018,"Illinois","Big Ten","Offensive Line",0.865799999237061,4.329,5,3.2
"16135",2018,"Illinois","Big Ten","Quarterback",0.820500001311302,3.282,4,2.75
"16136",2018,"Illinois","Big Ten","Receiver",0.833833336830139,2.5015,3,3
"16137",2018,"Illinois","Big Ten","Running Back",0.821400016546249,1.6428,2,3
"16138",2018,"Illinois","Big Ten","Special Teams",0.816000014543533,1.632,2,3
"16139",2018,"Indiana","Big Ten","Defensive Back",0.835614289556231,5.8493,7,2.85714285714286
"16140",2018,"Indiana","Big Ten","Defensive Line",0.851679992675781,4.2584,5,3
"16141",2018,"Indiana","Big Ten","Linebacker",0.839866658051809,2.5196,3,3
"16142",2018,"Indiana","Big Ten","Offensive Line",0.806166668732961,2.4185,3,2.33333333333333
"16143",2018,"Indiana","Big Ten","Quarterback",0.874899983406067,0.8749,1,3
"16144",2018,"Indiana","Big Ten","Receiver",0.843475013971329,3.3739,4,3
"16145",2018,"Indiana","Big Ten","Running Back",0.857466677824656,2.5724,3,3
"16146",2018,"Indiana","Big Ten","Special Teams",0.846900006135305,2.5407,3,3
"16147",2018,"Iowa","Big Ten","Defensive Back",0.848333338896433,5.09,6,2.83333333333333
"16148",2018,"Iowa","Big Ten","Defensive Line",0.881166676680247,2.6435,3,3
"16149",2018,"Iowa","Big Ten","Linebacker",0.833499997854233,3.334,4,2.75
"16150",2018,"Iowa","Big Ten","Offensive Line",0.842999994754791,3.372,4,2.75
"16151",2018,"Iowa","Big Ten","Quarterback",0.885800004005432,0.8858,1,3
"16152",2018,"Iowa","Big Ten","Receiver",0.810825005173683,3.2433,4,2.75
"16153",2018,"Iowa","Big Ten","Running Back",0.859549999237061,1.7191,2,3
"16154",2018,"Iowa","Big Ten","Special Teams",0.844500005245209,0.8445,1,3
"16155",2018,"Iowa State","Big 12","Defensive Back",0.847933332125346,2.5438,3,3
"16156",2018,"Iowa State","Big 12","Defensive Line",0.853233337402344,2.5597,3,3
"16157",2018,"Iowa State","Big 12","Linebacker",0.834466656049093,2.5034,3,3
"16158",2018,"Iowa State","Big 12","Offensive Line",0.850299994150797,2.5509,3,3
"16159",2018,"Iowa State","Big 12","Quarterback",0.855399996042252,1.7108,2,3
"16160",2018,"Iowa State","Big 12","Receiver",0.876833339532216,2.6305,3,3.33333333333333
"16161",2018,"Iowa State","Big 12","Special Teams",0.825399994850159,1.6508,2,3
"16162",2018,"Kansas","Big 12","Defensive Back",0.862800002098083,1.7256,2,3.5
"16163",2018,"Kansas","Big 12","Defensive Line",0.872900009155273,0.8729,1,3
"16164",2018,"Kansas","Big 12","Linebacker",0.816299974918365,0.8163,1,3
"16165",2018,"Kansas","Big 12","Offensive Line",0.833400011062622,3.3336,4,3
"16166",2018,"Kansas","Big 12","Quarterback",0.830600023269653,0.8306,1,3
"16167",2018,"Kansas","Big 12","Running Back",0.905499994754791,0.9055,1,4
"16168",2018,"Kansas","Big 12","Special Teams",0.789799988269806,0.7898,1,2
"16169",2018,"Kansas State","Big 12","Defensive Back",0.846375018358231,3.3855,4,3
"16170",2018,"Kansas State","Big 12","Defensive Line",0.838424995541573,3.3537,4,3
"16171",2018,"Kansas State","Big 12","Offensive Line",0.836966673533122,2.5109,3,3
"16172",2018,"Kansas State","Big 12","Quarterback",0.826150000095367,1.6523,2,2.5
"16173",2018,"Kansas State","Big 12","Receiver",0.840366661548615,2.5211,3,3
"16174",2018,"Kent State","Mid-American","Defensive Back",0.803166667620341,2.4095,3,2.33333333333333
"16175",2018,"Kent State","Mid-American","Defensive Line",0.800033330917358,2.4001,3,2.33333333333333
"16176",2018,"Kent State","Mid-American","Linebacker",0.797766665617625,2.3933,3,2.33333333333333
"16177",2018,"Kent State","Mid-American","Offensive Line",0.789799988269806,1.5796,2,2.5
"16178",2018,"Kent State","Mid-American","Quarterback",0.809800028800964,0.8098,1,3
"16179",2018,"Kent State","Mid-American","Receiver",0.79378000497818,3.9689,5,2.4
"16180",2018,"Kent State","Mid-American","Running Back",0.769800007343292,0.7698,1,2
"16181",2018,"Kent State","Mid-American","Special Teams",0.709699988365173,0.7097,1,2
"16182",2018,"Kentucky","SEC","Defensive Back",0.872133354345957,2.6164,3,3
"16183",2018,"Kentucky","SEC","Defensive Line",0.857199996709824,1.7144,2,3
"16184",2018,"Kentucky","SEC","Linebacker",0.896399974822998,0.8964,1,4
"16185",2018,"Kentucky","SEC","Offensive Line",0.859266668558121,5.1556,6,3.16666666666667
"16186",2018,"Kentucky","SEC","Quarterback",0.806500017642975,0.8065,1,3
"16187",2018,"Kentucky","SEC","Receiver",0.847700009743373,5.0862,6,2.83333333333333
"16188",2018,"Kentucky","SEC","Running Back",0.846800029277802,0.8468,1,3
"16189",2018,"Kentucky","SEC","Special Teams",0.833480000495911,4.1674,5,3
"16190",2018,"Liberty","FBS Independents","Defensive Back",0.781000018119812,1.562,2,2
"16191",2018,"Liberty","FBS Independents","Defensive Line",0.790100008249283,1.5802,2,2.5
"16192",2018,"Liberty","FBS Independents","Offensive Line",0.794000009695689,2.382,3,2.33333333333333
"16193",2018,"Liberty","FBS Independents","Quarterback",0.784200012683868,0.7842,1,2
"16194",2018,"Liberty","FBS Independents","Running Back",0.81989997625351,0.8199,1,3
"16195",2018,"Louisiana","Sun Belt","Defensive Back",0.792050004005432,1.5841,2,2
"16196",2018,"Louisiana","Sun Belt","Defensive Line",0.855849981307983,1.7117,2,3
"16197",2018,"Louisiana","Sun Belt","Linebacker",0.784000009298325,1.568,2,2
"16198",2018,"Louisiana","Sun Belt","Offensive Line",0.776280009746552,3.8814,5,2.2
"16199",2018,"Louisiana","Sun Belt","Receiver",0.774150013923645,1.5483,2,2
"16200",2018,"Louisiana","Sun Belt","Running Back",0.819800019264221,0.8198,1,3
"16201",2018,"Louisiana","Sun Belt","Special Teams",0.769699990749359,0.7697,1,2
"16202",2018,"Louisiana Monroe","Sun Belt","Defensive Back",0.786600013573964,2.3598,3,2
"16203",2018,"Louisiana Monroe","Sun Belt","Defensive Line",0.800366679827372,2.4011,3,2.33333333333333
"16204",2018,"Louisiana Monroe","Sun Belt","Linebacker",0.801400005817413,0.8014,1,3
"16205",2018,"Louisiana Monroe","Sun Belt","Offensive Line",0.784750014543533,3.139,4,2.25
"16206",2018,"Louisiana Monroe","Sun Belt","Quarterback",0.815400004386902,0.8154,1,3
"16207",2018,"Louisiana Monroe","Sun Belt","Receiver",0.794366677602132,2.3831,3,2.33333333333333
"16208",2018,"Louisiana Monroe","Sun Belt","Running Back",0.759700000286102,0.7597,1,2
"16209",2018,"Louisiana Monroe","Sun Belt","Special Teams",0.771650016307831,1.5433,2,2
"16210",2018,"Louisiana Tech","Conference USA","Defensive Back",0.846819996833801,4.2341,5,3
"16211",2018,"Louisiana Tech","Conference USA","Defensive Line",0.809249997138977,1.6185,2,2.5
"16212",2018,"Louisiana Tech","Conference USA","Offensive Line",0.789775013923645,3.1591,4,2.5
"16213",2018,"Louisiana Tech","Conference USA","Quarterback",0.833400011062622,0.8334,1,3
"16214",2018,"Louisiana Tech","Conference USA","Running Back",0.800366679827372,2.4011,3,2.33333333333333
"16215",2018,"Louisiana Tech","Conference USA","Special Teams",0.84443332751592,2.5333,3,3
"16216",2018,"Louisville","ACC","Defensive Back",0.901799996693929,2.7054,3,3.66666666666667
"16217",2018,"Louisville","ACC","Defensive Line",0.861649990081787,3.4466,4,3
"16218",2018,"Louisville","ACC","Linebacker",0.885549992322922,1.7711,2,3.5
"16219",2018,"Louisville","ACC","Offensive Line",0.844600021839142,0.8446,1,3
"16220",2018,"Louisville","ACC","Quarterback",0.788466691970825,2.3654,3,2.33333333333333
"16221",2018,"Louisville","ACC","Receiver",0.811633328596751,2.4349,3,2.33333333333333
"16222",2018,"Louisville","ACC","Running Back",0.84485000371933,1.6897,2,3
"16223",2018,"Louisville","ACC","Special Teams",0.869466682275136,2.6084,3,3
"16224",2018,"LSU","SEC","Defensive Back",0.978399991989136,0.9784,1,4
"16225",2018,"LSU","SEC","Defensive Line",0.897933334112167,5.3876,6,3.66666666666667
"16226",2018,"LSU","SEC","Linebacker",0.89835000038147,1.7967,2,4
"16227",2018,"LSU","SEC","Offensive Line",0.884750008583069,1.7695,2,3
"16228",2018,"LSU","SEC","Quarterback",0.789799988269806,0.7898,1,2
"16229",2018,"LSU","SEC","Receiver",0.920279979705811,4.6014,5,3.8
"16230",2018,"LSU","SEC","Running Back",0.892400026321411,0.8924,1,4
"16231",2018,"LSU","SEC","Special Teams",0.861800014972687,1.7236,2,3
"16232",2018,"Marshall","Conference USA","Defensive Back",0.827466666698456,2.4824,3,3
"16233",2018,"Marshall","Conference USA","Defensive Line",0.845466653505961,2.5364,3,3
"16234",2018,"Marshall","Conference USA","Linebacker",0.819533328215281,2.4586,3,2.66666666666667
"16235",2018,"Marshall","Conference USA","Offensive Line",0.788250014185905,3.153,4,2.25
"16236",2018,"Marshall","Conference USA","Receiver",0.819400003978184,5.7358,7,2.42857142857143
"16237",2018,"Marshall","Conference USA","Running Back",0.837533334891001,2.5126,3,3
"16238",2018,"Marshall","Conference USA","Special Teams",0.780533353487651,2.3416,3,2.33333333333333
"16239",2018,"Maryland","Big Ten","Defensive Back",0.87924998998642,1.7585,2,3.5
"16240",2018,"Maryland","Big Ten","Defensive Line",0.895366688569387,2.6861,3,3.33333333333333
"16241",2018,"Maryland","Big Ten","Linebacker",0.853079986572266,4.2654,5,3
"16242",2018,"Maryland","Big Ten","Offensive Line",0.892233331998189,2.6767,3,3.33333333333333
"16243",2018,"Maryland","Big Ten","Quarterback",0.817850023508072,1.6357,2,2.5
"16244",2018,"Maryland","Big Ten","Receiver",0.868579995632172,4.3429,5,3.2
"16245",2018,"Maryland","Big Ten","Special Teams",0.834049999713898,1.6681,2,3
"16246",2018,"Memphis","American Athletic","Defensive Back",0.824199974536896,0.8242,1,3
"16247",2018,"Memphis","American Athletic","Defensive Line",0.843800008296967,1.6876,2,3
"16248",2018,"Memphis","American Athletic","Linebacker",0.806450009346008,1.6129,2,2.5
"16249",2018,"Memphis","American Athletic","Offensive Line",0.813700000445048,4.8822,6,2.66666666666667
"16250",2018,"Memphis","American Athletic","Quarterback",0.817300021648407,0.8173,1,3
"16251",2018,"Memphis","American Athletic","Receiver",0.790300011634827,2.3709,3,2.33333333333333
"16252",2018,"Memphis","American Athletic","Running Back",0.782250016927719,1.5645,2,2.5
"16253",2018,"Memphis","American Athletic","Special Teams",0.833499997854233,1.667,2,3
"16254",2018,"Miami","ACC","Defensive Back",0.891516675551732,5.3491,6,3.66666666666667
"16255",2018,"Miami","ACC","Defensive Line",0.891025006771088,3.5641,4,3.25
"16256",2018,"Miami","ACC","Offensive Line",0.877750009298325,3.511,4,3.25
"16257",2018,"Miami","ACC","Quarterback",0.961399972438812,0.9614,1,4
"16258",2018,"Miami","ACC","Receiver",0.936839997768402,4.6842,5,3.8
"16259",2018,"Miami","ACC","Running Back",0.917500019073486,2.7525,3,4
"16260",2018,"Miami","ACC","Special Teams",0.851099997758865,1.7022,2,3.5
"16261",2018,"Miami (OH)","Mid-American","Defensive Back",0.773133337497711,2.3194,3,2
"16262",2018,"Miami (OH)","Mid-American","Defensive Line",0.82150000333786,0.8215,1,3
"16263",2018,"Miami (OH)","Mid-American","Linebacker",0.759700000286102,0.7597,1,2
"16264",2018,"Miami (OH)","Mid-American","Offensive Line",0.815400004386902,1.6308,2,3
"16265",2018,"Miami (OH)","Mid-American","Quarterback",0.816500008106232,0.8165,1,3
"16266",2018,"Miami (OH)","Mid-American","Receiver",0.786275014281273,3.1451,4,2.25
"16267",2018,"Miami (OH)","Mid-American","Special Teams",0.799799978733063,0.7998,1,3
"16268",2018,"Michigan","Big Ten","Defensive Back",0.880860006809235,4.4043,5,3.2
"16269",2018,"Michigan","Big Ten","Defensive Line",0.897800008455912,2.6934,3,3.33333333333333
"16270",2018,"Michigan","Big Ten","Linebacker",0.948099970817566,0.9481,1,4
"16271",2018,"Michigan","Big Ten","Offensive Line",0.860599994659424,2.5818,3,3.33333333333333
"16272",2018,"Michigan","Big Ten","Quarterback",0.839100003242493,1.6782,2,3
"16273",2018,"Michigan","Big Ten","Receiver",0.876033345858256,2.6281,3,3.33333333333333
"16274",2018,"Michigan","Big Ten","Running Back",0.86615002155304,1.7323,2,3
"16275",2018,"Michigan","Big Ten","Special Teams",0.86719998717308,1.7344,2,3
"16276",2018,"Michigan State","Big Ten","Defensive Back",0.891675010323524,3.5667,4,3.25
"16277",2018,"Michigan State","Big Ten","Defensive Line",0.845424994826317,3.3817,4,3
"16278",2018,"Michigan State","Big Ten","Linebacker",0.862200001875559,2.5866,3,3
"16279",2018,"Michigan State","Big Ten","Offensive Line",0.868366658687592,2.6051,3,3
"16280",2018,"Michigan State","Big Ten","Quarterback",0.863800019025803,1.7276,2,3
"16281",2018,"Michigan State","Big Ten","Receiver",0.876566668351491,2.6297,3,3.33333333333333
"16282",2018,"Michigan State","Big Ten","Running Back",0.863900005817413,0.8639,1,3
"16283",2018,"Michigan State","Big Ten","Special Teams",0.884149998426437,1.7683,2,3.5
"16284",2018,"Middle Tennessee","Conference USA","Defensive Back",0.789799988269806,0.7898,1,2
"16285",2018,"Middle Tennessee","Conference USA","Defensive Line",0.763000011444092,0.763,1,2
"16286",2018,"Middle Tennessee","Conference USA","Offensive Line",0.796600013971329,3.1864,4,2.5
"16287",2018,"Middle Tennessee","Conference USA","Quarterback",0.812900006771088,1.6258,2,2.5
"16288",2018,"Middle Tennessee","Conference USA","Receiver",0.795300006866455,0.7953,1,2
"16289",2018,"Middle Tennessee","Conference USA","Special Teams",0.831900000572205,2.4957,3,3
"16290",2018,"Minnesota","Big Ten","Defensive Back",0.855500002702077,2.5665,3,3
"16291",2018,"Minnesota","Big Ten","Defensive Line",0.843179988861084,4.2159,5,2.8
"16292",2018,"Minnesota","Big Ten","Linebacker",0.820200011134148,3.2808,4,2.75
"16293",2018,"Minnesota","Big Ten","Offensive Line",0.865666667620341,5.194,6,3.33333333333333
"16294",2018,"Minnesota","Big Ten","Quarterback",0.835500001907349,0.8355,1,3
"16295",2018,"Minnesota","Big Ten","Receiver",0.854419982433319,4.2721,5,3.2
"16296",2018,"Minnesota","Big Ten","Running Back",0.863900005817413,1.7278,2,3
"16297",2018,"Minnesota","Big Ten","Special Teams",0.832799971103668,0.8328,1,3
"16298",2018,"Mississippi State","SEC","Defensive Back",0.864275008440018,3.4571,4,3
"16299",2018,"Mississippi State","SEC","Defensive Line",0.86429999768734,3.4572,4,3.25
"16300",2018,"Mississippi State","SEC","Linebacker",0.85180002450943,0.8518,1,3
"16301",2018,"Mississippi State","SEC","Offensive Line",0.871250003576279,1.7425,2,3.5
"16302",2018,"Mississippi State","SEC","Quarterback",0.891700029373169,0.8917,1,4
"16303",2018,"Mississippi State","SEC","Receiver",0.879283338785172,5.2757,6,3.33333333333333
"16304",2018,"Mississippi State","SEC","Running Back",0.857200026512146,0.8572,1,3
"16305",2018,"Mississippi State","SEC","Special Teams",0.878100007772446,1.7562,2,3
"16306",2018,"Missouri","SEC","Defensive Back",0.841633339722951,2.5249,3,3
"16307",2018,"Missouri","SEC","Defensive Line",0.868699997663498,1.7374,2,3
"16308",2018,"Missouri","SEC","Linebacker",0.859419989585877,4.2971,5,3
"16309",2018,"Missouri","SEC","Offensive Line",0.834775000810623,3.3391,4,3
"16310",2018,"Missouri","SEC","Receiver",0.85903333624204,5.1542,6,3
"16311",2018,"Missouri","SEC","Running Back",0.820199996232986,1.6404,2,3
"16312",2018,"Missouri","SEC","Special Teams",0.88510000705719,0.8851,1,3
"16313",2018,"Navy","American Athletic","Defensive Back",0.781255563100179,7.0313,9,2.22222222222222
"16314",2018,"Navy","American Athletic","Defensive Line",0.783266683419546,2.3498,3,2.33333333333333
"16315",2018,"Navy","American Athletic","Linebacker",0.774675011634827,6.1974,8,2.125
"16316",2018,"Navy","American Athletic","Offensive Line",0.783760011196136,3.9188,5,2.2
"16317",2018,"Navy","American Athletic","Receiver",0.788980007171631,3.9449,5,2.4
"16318",2018,"Navy","American Athletic","Running Back",0.788266658782959,2.3648,3,2.33333333333333
"16319",2018,"Navy","American Athletic","Special Teams",0.811500012874603,0.8115,1,3
"16320",2018,"NC State","ACC","Defensive Back",0.861275017261505,3.4451,4,3.25
"16321",2018,"NC State","ACC","Defensive Line",0.868575006723404,3.4743,4,3.25
"16322",2018,"NC State","ACC","Linebacker",0.899550020694733,1.7991,2,3.5
"16323",2018,"NC State","ACC","Offensive Line",0.851699988047282,2.5551,3,3
"16324",2018,"NC State","ACC","Quarterback",0.890500009059906,0.8905,1,4
"16325",2018,"NC State","ACC","Receiver",0.852250009775162,1.7045,2,3
"16326",2018,"NC State","ACC","Running Back",0.901600003242493,1.8032,2,3.5
"16327",2018,"NC State","ACC","Special Teams",0.852166652679443,2.5565,3,3
"16328",2018,"Nebraska","Big Ten","Defensive Back",0.847674995660782,3.3907,4,3
"16329",2018,"Nebraska","Big Ten","Defensive Line",0.879399985074997,3.5176,4,3.5
"16330",2018,"Nebraska","Big Ten","Offensive Line",0.855349987745285,1.7107,2,3
"16331",2018,"Nebraska","Big Ten","Quarterback",0.942300021648407,0.9423,1,4
"16332",2018,"Nebraska","Big Ten","Receiver",0.876599991321564,4.383,5,3.2
"16333",2018,"Nebraska","Big Ten","Running Back",0.919000029563904,0.919,1,4
"16334",2018,"Nebraska","Big Ten","Special Teams",0.852000017960866,2.556,3,3
"16335",2018,"Nevada","Mountain West","Defensive Back",0.806300008296967,4.0315,5,2.6
"16336",2018,"Nevada","Mountain West","Defensive Line",0.839900016784668,0.8399,1,3
"16337",2018,"Nevada","Mountain West","Linebacker",0.763000011444092,0.763,1,2
"16338",2018,"Nevada","Mountain West","Offensive Line",0.7785600066185,3.8928,5,2.2
"16339",2018,"Nevada","Mountain West","Quarterback",0.751949995756149,1.5039,2,2
"16340",2018,"Nevada","Mountain West","Receiver",0.80912857396262,5.6639,7,2.57142857142857
"16341",2018,"Nevada","Mountain West","Running Back",0.794300019741058,0.7943,1,2
"16342",2018,"Nevada","Mountain West","Special Teams",0.798800015449524,3.994,5,2.4
"16343",2018,"New Mexico","Mountain West","Defensive Back",0.760049998760223,1.5201,2,2.5
"16344",2018,"New Mexico","Mountain West","Defensive Line",0.749700009822845,0.7497,1,2
"16345",2018,"New Mexico","Mountain West","Receiver",0.80009999871254,1.6002,2,2.5
"16346",2018,"New Mexico","Mountain West","Running Back",0.829900026321411,0.8299,1,3
"16347",2018,"New Mexico","Mountain West","Special Teams",0.810400009155273,0.8104,1,3
"16348",2018,"New Mexico State","FBS Independents","Defensive Back",0.79365000128746,1.5873,2,2.5
"16349",2018,"New Mexico State","FBS Independents","Defensive Line",0.780783335367839,4.6847,6,2.33333333333333
"16350",2018,"New Mexico State","FBS Independents","Linebacker",0.827600002288818,0.8276,1,3
"16351",2018,"New Mexico State","FBS Independents","Offensive Line",0.780175015330315,3.1207,4,2.25
"16352",2018,"New Mexico State","FBS Independents","Receiver",0.770000010728836,1.54,2,2
"16353",2018,"New Mexico State","FBS Independents","Running Back",0.81989997625351,0.8199,1,3
"16354",2018,"North Carolina","ACC","Defensive Back",0.846633315086365,2.5399,3,3
"16355",2018,"North Carolina","ACC","Defensive Line",0.866219997406006,4.3311,5,3.2
"16356",2018,"North Carolina","ACC","Linebacker",0.853249996900558,1.7065,2,3
"16357",2018,"North Carolina","ACC","Offensive Line",0.901274994015694,3.6051,4,3.5
"16358",2018,"North Carolina","ACC","Quarterback",0.881650000810623,1.7633,2,3.5
"16359",2018,"North Carolina","ACC","Receiver",0.932099997997284,1.8642,2,4
"16360",2018,"North Carolina","ACC","Running Back",0.859050005674362,1.7181,2,3
"16361",2018,"North Carolina","ACC","Special Teams",0.893900007009506,1.7878,2,3.5
"16362",2018,"Northern Illinois","Mid-American","Defensive Back",0.802040016651154,4.0102,5,2.8
"16363",2018,"Northern Illinois","Mid-American","Defensive Line",0.792275011539459,3.1691,4,2.25
"16364",2018,"Northern Illinois","Mid-American","Linebacker",0.812433342138926,2.4373,3,2.66666666666667
"16365",2018,"Northern Illinois","Mid-American","Offensive Line",0.821000009775162,1.642,2,3
"16366",2018,"Northern Illinois","Mid-American","Quarterback",0.805099993944168,1.6102,2,2.5
"16367",2018,"Northern Illinois","Mid-American","Receiver",0.826499998569489,1.653,2,2.5
"16368",2018,"Northern Illinois","Mid-American","Running Back",0.801133334636688,2.4034,3,2.33333333333333
"16369",2018,"Northern Illinois","Mid-American","Special Teams",0.80715000629425,1.6143,2,2.5
"16370",2018,"North Texas","Conference USA","Defensive Back",0.814680004119873,4.0734,5,2.8
"16371",2018,"North Texas","Conference USA","Defensive Line",0.796800017356873,1.5936,2,2.5
"16372",2018,"North Texas","Conference USA","Linebacker",0.798833350340525,2.3965,3,2.33333333333333
"16373",2018,"North Texas","Conference USA","Offensive Line",0.779450014233589,3.1178,4,2
"16374",2018,"North Texas","Conference USA","Quarterback",0.799033343791962,2.3971,3,2.66666666666667
"16375",2018,"North Texas","Conference USA","Receiver",0.813450008630753,1.6269,2,3
"16376",2018,"Northwestern","Big Ten","Defensive Back",0.855833331743876,2.5675,3,3
"16377",2018,"Northwestern","Big Ten","Defensive Line",0.88484999537468,1.7697,2,3.5
